,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
728,1415923200,430.18,381.99,428.72,35731.03,14250930.93,396.53,direct,
729,1416009600,407.32,367.97,396.53,13328.33,5185270.16,374.86,direct,
730,1416096000,390.36,370.54,374.86,14350.82,5497204.23,385.61,direct,
731,1416182400,412.33,378.32,385.61,27600.89,10942934.49,384.69,direct,
732,1416268800,394.94,371.95,384.69,27093.72,10404772.69,379.16,direct,
733,1416355200,389.29,374.26,379.16,19867.47,7592152.68,381.43,direct,
734,1416441600,383.03,355.11,381.43,21984.22,8084810.79,357.3,direct,
735,1416528000,358.73,343.8,357.3,23467.39,8291129.59,351.77,direct,
736,1416614400,364.21,350.51,351.77,12943.87,4632290.66,352.01,direct,
737,1416700800,370.59,352.64,352.01,12413.55,4504560.45,365.85,direct,
738,1416787200,388.72,361.92,365.85,24564.84,9244691.04,378.85,direct,
739,1416873600,395.73,370.64,378.85,45317.22,17405251.28,376.43,direct,
740,1416960000,378.27,363.99,376.43,23979.74,8916241.87,365.35,direct,
741,1417046400,374.43,364.81,365.35,13849.29,5144146.32,368.83,direct,
742,1417132800,383.25,358.37,368.83,43015.35,16118258.33,377.59,direct,
743,1417219200,389.3,372.21,377.59,83451.95,31983637.28,376.28,direct,
744,1417305600,381.06,372.57,376.28,11289.41,4269105.57,374.93,direct,
745,1417392000,383.58,373.02,374.93,19673.15,7481865.14,378.61,direct,
746,1417478400,384.87,375.37,378.61,25285.47,9664274.24,380.64,direct,
747,1417564800,384.67,373.64,380.64,23504.51,8950322.28,376.96,direct,
748,1417651200,380.43,366.24,376.96,25331.17,9521316.14,369.84,direct,
749,1417737600,379.7,366.39,369.84,29989.83,11251853.9,377.63,direct,
750,1417824000,380.33,372.04,377.63,11072.87,4181319.51,376.26,direct,
751,1417910400,377.88,372.46,376.26,8811.71,3334332.18,376.47,direct,
752,1417996800,377.36,364.6,376.47,22917.66,8506201.99,364.95,direct,
753,1418083200,365.35,343.82,364.95,43827.16,15529628.16,352.19,direct,
754,1418169600,354.07,345.09,352.19,27133.46,9535221.36,347.94,direct,
755,1418256000,367.13,337.8,347.94,51080.97,18063629.15,347.68,direct,
756,1418342400,356.43,346.0,347.68,26850.92,9490205.28,353.4,direct,
757,1418428800,353.1,343.81,353.4,19542.41,6837218.94,348.24,direct,
758,1418515200,351.59,344.61,348.24,12342.41,4328238.86,349.35,direct,
759,1418601600,351.22,343.56,349.35,22160.68,7746836.16,345.37,direct,
760,1418688000,346.45,328.88,345.37,38589.75,13001054.77,330.22,direct,
761,1418774400,335.67,314.31,330.22,61338.52,19834674.23,320.02,direct,
762,1418860800,325.62,303.4,320.02,60516.23,18932813.68,310.34,direct,
763,1418947200,320.24,306.36,310.34,41711.62,13119110.69,317.78,direct,
764,1419033600,332.62,316.05,317.78,29920.43,9768954.91,330.35,direct,
765,1419120000,332.03,320.13,330.35,20668.93,6746131.4,322.63,direct,
766,1419206400,335.26,319.89,322.63,35363.79,11694687.77,330.84,direct,
767,1419292800,339.32,328.0,330.84,24066.78,8057502.86,335.25,direct,
768,1419379200,336.28,320.65,335.25,21524.09,7112691.11,322.4,direct,
769,1419465600,323.38,316.3,322.4,15388.54,4926116.3,318.99,direct,
770,1419552000,332.88,316.36,318.99,23005.85,7518851.52,329.98,direct,
771,1419638400,330.7,311.98,329.98,21631.92,6940336.9,315.34,direct,
772,1419724800,322.84,310.5,315.34,20414.2,6482718.73,316.53,direct,
773,1419811200,321.61,308.28,316.53,20355.29,6457547.05,314.12,direct,
774,1419897600,316.18,309.25,314.12,22777.45,7163083.26,311.27,direct,
775,1419984000,319.09,308.89,311.27,20496.34,6472822.84,318.24,direct,
776,1420070400,321.36,313.54,318.24,12820.26,4073067.1,314.89,direct,
777,1420156800,316.4,313.08,314.89,14728.97,4673971.8,315.21,direct,
778,1420243200,315.83,284.89,315.21,47366.46,14209564.7,287.13,direct,
779,1420329600,289.94,255.87,287.13,88769.22,24255392.1,264.72,direct,
780,1420416000,278.32,262.89,264.72,54993.28,14995382.75,274.84,direct,
781,1420502400,285.11,271.52,274.84,21939.38,6097640.43,282.27,direct,
782,1420588800,296.06,280.74,282.27,30666.87,8827164.0,291.34,direct,
783,1420675200,292.71,278.99,291.34,20182.8,5796312.29,282.69,direct,
784,1420761600,290.59,277.28,282.69,20924.65,5963203.51,287.97,direct,
785,1420848000,289.25,271.98,287.97,14724.72,4147357.05,273.35,direct,
786,1420934400,278.01,263.76,273.35,15111.35,4122751.52,264.77,direct,
787,1421020800,273.08,263.3,264.77,25384.85,6899315.98,269.33,direct,
788,1421107200,269.1,217.1,269.33,95497.81,22745960.68,221.29,direct,
789,1421193600,230.86,157.29,221.29,170682.75,32911586.21,164.92,direct,
790,1421280000,231.26,164.55,164.92,124666.16,25672423.81,209.78,direct,
791,1421366400,222.63,198.72,209.78,62321.12,13208882.23,206.92,direct,
792,1421452800,212.59,191.71,206.92,43131.44,8685194.65,199.65,direct,
793,1421539200,220.73,192.51,199.65,40367.48,8429486.11,210.62,direct,
794,1421625600,219.48,205.47,210.62,31578.61,6744459.25,215.87,direct,
795,1421712000,216.57,203.42,215.87,37484.43,7926400.72,210.55,direct,
796,1421798400,229.32,207.11,210.55,43184.11,9390361.66,228.17,direct,
797,1421884800,238.78,225.57,228.17,53706.05,12508308.9,232.7,direct,
798,1421971200,236.97,224.84,232.7,38166.88,8855407.23,232.17,direct,
799,1422057600,248.88,229.58,232.17,33239.37,8011743.34,248.16,direct,
800,1422144000,256.43,241.36,248.16,50188.59,12509649.52,252.09,direct,
801,1422230400,310.91,251.5,252.09,105714.48,29806496.64,269.18,direct,
802,1422316800,276.9,247.26,269.18,50260.04,13130803.27,263.27,direct,
803,1422403200,267.66,228.06,263.27,63771.42,15880595.92,236.17,direct,
804,1422489600,241.51,220.36,236.17,54485.72,12723448.2,233.99,direct,
805,1422576000,244.83,227.19,233.99,48226.84,11316575.19,231.84,direct,
806,1422662400,235.36,216.46,231.84,42154.24,9645307.86,218.51,direct,
807,1422748800,231.44,209.71,218.51,41163.75,9058010.18,225.29,direct,
808,1422835200,242.51,220.53,225.29,39015.62,8965813.6,238.86,direct,
809,1422921600,247.48,223.91,238.86,63078.64,15000263.95,227.41,direct,
810,1423008000,230.71,220.23,227.41,55242.53,12495299.13,226.58,direct,
811,1423094400,229.85,214.35,226.58,40642.68,9055713.16,216.52,direct,
812,1423180800,226.16,215.65,216.52,52515.37,11628519.32,222.96,direct,
813,1423267200,231.0,222.38,222.96,39761.33,9046632.13,227.68,direct,
814,1423353600,230.23,219.5,227.68,29048.5,6564922.66,223.67,direct,
815,1423440000,225.0,215.66,223.67,91686.86,20192733.61,220.34,direct,
816,1423526400,222.19,214.44,220.34,86145.83,18877297.99,219.67,direct,
817,1423612800,223.53,217.28,219.67,71734.25,15909377.35,218.83,direct,
818,1423699200,223.0,217.3,218.83,50109.53,11084499.87,221.79,direct,
819,1423785600,241.58,220.62,221.79,112253.36,26243104.7,236.17,direct,
820,1423872000,261.25,235.38,236.17,133796.04,33313626.71,258.64,direct,
821,1423958400,264.57,226.56,258.64,179142.98,43921119.98,233.27,direct,
822,1424044800,240.03,228.01,233.27,115467.55,27187677.11,235.83,direct,
823,1424131200,247.17,232.03,235.83,116259.51,27926884.82,243.2,direct,
824,1424217600,245.51,231.7,243.2,99662.48,23813015.67,235.2,direct,
825,1424304000,244.11,234.87,235.2,66053.23,15852470.09,241.92,direct,
826,1424390400,247.76,238.83,241.92,83584.59,20434846.7,244.52,direct,
827,1424476800,247.32,242.65,244.52,42952.95,10570761.56,244.41,direct,
828,1424563200,246.54,232.72,244.41,75700.07,18107359.63,235.73,direct,
829,1424649600,240.06,231.33,235.73,62672.06,14856549.49,238.82,direct,
830,1424736000,240.25,235.5,238.82,45034.29,10787951.21,238.89,direct,
831,1424822400,239.64,234.59,238.89,38095.34,9092357.66,237.33,direct,
832,1424908800,238.17,233.5,237.33,50871.35,12064967.48,236.53,direct,
833,1424995200,258.72,235.7,236.53,167808.96,42282820.69,253.47,direct,
834,1425081600,255.4,248.73,253.47,39409.14,9999594.97,254.06,direct,
835,1425168000,260.65,244.77,254.06,51327.58,12964061.92,257.94,direct,
836,1425254400,274.8,256.15,257.94,81093.26,21562624.62,273.75,direct,
837,1425340800,287.06,266.12,273.75,164816.88,45650597.34,280.65,direct,
838,1425427200,284.47,265.91,280.65,138996.99,38656923.75,271.92,direct,
839,1425513600,280.84,262.81,271.92,123644.37,33599454.28,275.23,direct,
840,1425600000,277.99,269.02,275.23,98796.9,27014943.36,272.56,direct,
841,1425686400,278.25,269.41,272.56,60715.12,16708000.42,274.91,direct,
842,1425772800,278.78,271.31,274.91,50400.9,13902830.08,274.49,direct,
843,1425859200,293.26,273.79,274.49,151770.38,43259194.28,290.02,direct,
844,1425945600,300.96,288.12,290.02,158177.83,46657647.9,291.37,direct,
845,1426032000,297.66,288.88,291.37,79980.96,23542829.99,295.6,direct,
846,1426118400,296.98,290.83,295.6,107321.48,31607747.19,293.85,direct,
847,1426204800,294.92,286.08,293.85,97342.01,28288614.1,287.21,direct,
848,1426291200,288.4,279.3,287.21,75719.87,21495879.21,281.6,direct,
849,1426377600,286.39,280.37,281.6,39454.72,11238833.94,284.88,direct,
850,1426464000,294.01,284.77,284.88,66339.57,19355605.15,290.41,direct,
851,1426550400,292.46,283.25,290.41,65014.37,18775700.27,285.38,direct,
852,1426636800,285.65,248.19,285.38,206739.42,55391241.42,255.92,direct,
853,1426723200,264.8,247.0,255.92,180691.53,46525086.82,260.93,direct,
854,1426809600,264.71,257.85,260.93,52832.95,13853175.66,261.78,direct,
855,1426896000,263.26,254.02,261.78,51651.97,13413360.84,259.71,direct,
856,1426982400,270.42,259.0,259.71,56633.33,14980752.09,268.57,direct,
857,1427068800,271.01,259.38,268.57,81449.75,21749937.38,265.46,direct,
858,1427155200,267.02,242.67,265.46,151085.48,38033136.19,246.72,direct,
859,1427241600,249.21,234.84,246.72,131441.85,32092197.46,246.37,direct,
860,1427328000,254.69,243.52,246.37,89470.97,22412560.34,248.02,direct,
861,1427414400,250.05,244.47,248.02,62563.89,15543779.05,247.21,direct,
862,1427500800,254.25,246.28,247.21,55058.15,13890988.51,252.02,direct,
863,1427587200,252.81,238.93,252.02,77539.18,18971340.67,242.08,direct,
864,1427673600,248.83,236.55,242.08,85332.75,20963830.56,246.79,direct,
865,1427760000,248.7,241.18,246.79,75332.15,18515676.34,244.15,direct,
866,1427846400,247.67,239.57,244.15,67076.52,16412525.86,246.24,direct,
867,1427932800,254.85,244.25,246.24,81367.61,20354036.74,252.6,direct,
868,1428019200,256.53,251.26,252.6,71738.22,18264452.59,254.48,direct,
869,1428105600,255.24,250.31,254.48,30716.88,7805160.91,252.89,direct,
870,1428192000,260.26,250.6,252.89,43829.64,11277271.88,259.64,direct,
871,1428278400,261.45,252.32,259.64,45930.83,11857398.41,254.97,direct,
872,1428364800,255.6,250.15,254.97,44793.41,11401051.13,252.97,direct,
873,1428451200,254.26,242.57,252.97,102647.59,25401433.04,244.57,direct,
874,1428537600,246.22,237.62,244.57,69191.17,16846896.21,243.32,direct,
875,1428624000,244.11,231.3,243.32,100200.45,23728422.4,234.73,direct,
876,1428710400,240.0,233.12,234.73,51985.54,12319489.65,236.48,direct,
877,1428796800,237.52,232.27,236.48,33032.15,7814533.91,235.85,direct,
878,1428883200,236.75,220.36,235.85,105151.51,23982950.79,223.59,direct,
879,1428969600,224.72,214.27,223.59,115188.26,25315606.19,217.99,direct,
880,1429056000,223.56,217.15,217.99,77228.44,17099352.43,222.97,direct,
881,1429142400,229.53,222.87,222.97,84889.1,19315044.09,227.98,direct,
882,1429228800,229.28,220.56,227.98,66924.16,15015559.02,222.59,direct,
883,1429315200,224.47,220.57,222.59,36537.62,8152434.69,223.35,direct,
884,1429401600,226.94,221.96,223.35,35495.15,7984589.44,223.02,direct,
885,1429488000,226.72,221.58,223.02,44871.84,10082693.46,224.24,direct,
886,1429574400,235.27,223.29,224.24,68344.58,15658818.31,233.73,direct,
887,1429660800,238.4,231.8,233.73,77563.53,18280060.34,233.78,direct,
888,1429747200,236.12,232.58,233.78,42449.83,9982620.64,235.4,direct,
889,1429833600,236.55,229.06,235.4,69782.78,16221169.24,231.09,direct,
890,1429920000,232.29,223.05,231.09,43784.18,10015666.23,226.14,direct,
891,1430006400,226.72,214.14,226.14,100764.79,22088733.35,218.7,direct,
892,1430092800,242.65,216.6,218.7,123411.71,27696437.64,228.96,direct,
893,1430179200,229.87,222.03,228.96,65971.19,14896418.52,225.81,direct,
894,1430265600,227.24,222.25,225.81,60889.41,13743340.35,225.42,direct,
895,1430352000,240.01,224.68,225.42,112238.62,26242196.77,235.77,direct,
896,1430438400,239.42,232.38,235.77,60139.08,14178420.18,233.21,direct,
897,1430524800,236.38,231.73,233.21,37075.6,8703582.59,235.34,direct,
898,1430611200,243.58,233.8,235.34,55715.89,13389153.76,239.99,direct,
899,1430697600,243.2,237.45,239.99,69115.5,16599243.56,238.97,direct,
900,1430784000,239.61,231.78,238.97,77868.42,18333196.41,235.82,direct,
901,1430870400,237.15,228.24,235.82,103664.18,24127653.28,230.03,direct,
902,1430956800,240.25,228.33,230.03,91051.83,21315971.39,237.73,direct,
903,1431043200,247.01,235.77,237.73,87502.6,21226000.84,243.74,direct,
904,1431129600,247.87,238.52,243.74,62786.96,15281109.27,241.4,direct,
905,1431216000,244.82,238.23,241.4,44003.2,10634289.99,239.96,direct,
906,1431302400,243.95,238.86,239.96,57165.49,13819530.94,241.81,direct,
907,1431388800,243.0,239.18,241.81,40080.32,9712214.4,241.58,direct,
908,1431475200,243.91,234.07,241.58,84427.04,20329395.15,236.38,direct,
909,1431561600,239.17,232.36,236.38,71016.47,16833656.66,236.9,direct,
910,1431648000,238.83,235.53,236.9,46029.85,10932777.42,237.2,direct,
911,1431734400,237.78,234.57,237.2,27053.46,6415070.12,236.23,direct,
912,1431820800,237.77,235.35,236.23,28432.51,6738302.37,236.3,direct,
913,1431907200,237.1,231.46,236.3,53141.78,12516261.2,232.64,direct,
914,1431993600,234.5,231.27,232.64,40937.49,9550029.29,232.02,direct,
915,1432080000,235.17,231.47,232.02,49689.83,11626735.04,233.96,direct,
916,1432166400,236.65,233.61,233.96,42934.55,10114419.29,235.38,direct,
917,1432252800,242.0,234.56,235.38,74109.92,17630641.48,240.37,direct,
918,1432339200,241.73,238.05,240.37,36028.98,8659651.42,238.94,direct,
919,1432425600,242.39,237.48,238.94,30256.48,7278251.72,240.98,direct,
920,1432512000,241.79,235.81,240.98,26385.48,6301300.86,237.41,direct,
921,1432598400,238.99,235.58,237.41,37077.02,8842430.86,237.84,direct,
922,1432684800,238.95,235.89,237.84,48026.76,11445501.96,237.29,direct,
923,1432771200,238.41,236.23,237.29,35748.86,8508673.17,237.32,direct,
924,1432857600,237.89,235.13,237.32,38923.78,9241377.0,237.03,direct,
925,1432944000,237.06,231.59,237.03,41630.86,9738568.03,233.22,direct,
926,1433030400,233.99,229.13,233.22,38997.51,9036624.56,229.84,direct,
927,1433116800,231.76,220.97,229.84,87057.03,19658919.58,223.14,direct,
928,1433203200,227.44,222.25,223.14,60804.73,13666049.75,225.74,direct,
929,1433289600,227.86,223.69,225.74,54353.18,12279838.72,225.59,direct,
930,1433376000,226.71,223.49,225.59,44055.99,9934190.66,224.22,direct,
931,1433462400,226.36,222.15,224.22,56455.17,12703848.43,225.29,direct,
932,1433548800,225.76,223.53,225.29,22467.76,5074897.56,224.74,direct,
933,1433635200,226.36,222.21,224.74,40481.39,9097310.34,223.47,direct,
934,1433721600,229.91,222.99,223.47,74152.69,16824026.1,228.57,direct,
935,1433808000,231.36,227.51,228.57,54837.44,12617632.43,229.56,direct,
936,1433894400,230.44,227.84,229.56,41639.32,9556657.69,228.79,direct,
937,1433980800,230.64,228.54,228.79,38004.06,8745318.46,229.88,direct,
938,1434067200,231.58,229.29,229.88,40744.82,9406856.66,230.46,direct,
939,1434153600,233.14,229.01,230.46,38008.73,8803491.08,232.48,direct,
940,1434240000,235.51,232.09,232.48,32894.87,7700053.79,233.75,direct,
941,1434326400,238.55,233.29,233.75,63467.09,15006949.33,237.0,direct,
942,1434412800,254.15,235.7,237.0,122473.61,29956654.2,249.82,direct,
943,1434499200,258.48,245.09,249.82,121617.91,30652977.32,247.38,direct,
944,1434585600,251.95,242.46,247.38,78135.55,19421567.7,248.44,direct,
945,1434672000,250.81,243.65,248.44,84699.65,20914718.44,244.13,direct,
946,1434758400,246.63,238.7,244.13,51281.32,12470598.74,244.98,direct,
947,1434844800,246.03,240.94,244.98,25152.47,6140997.64,244.1,direct,
948,1434931200,248.6,243.16,244.1,47587.53,11713076.05,247.46,direct,
949,1435017600,247.67,242.32,247.46,38427.99,9432470.15,243.76,direct,
950,1435104000,244.51,239.05,243.76,47109.76,11415709.88,240.56,direct,
951,1435190400,243.65,239.32,240.56,40360.36,9791297.92,242.56,direct,
952,1435276800,243.49,240.14,242.56,37617.83,9112156.6,242.95,direct,
953,1435363200,251.57,241.83,242.95,54700.08,13525813.79,250.73,direct,
954,1435449600,251.59,246.62,250.73,39892.18,9955671.92,248.88,direct,
955,1435536000,257.54,247.96,248.88,92643.49,23504772.6,256.97,direct,
956,1435622400,268.73,255.37,256.97,116532.34,30621602.74,264.12,direct,
957,1435708800,265.0,254.41,264.12,66934.73,17316801.19,257.62,direct,
958,1435795200,261.29,253.09,257.62,45004.59,11560214.6,254.88,direct,
959,1435881600,256.71,252.44,254.88,36579.6,9335969.35,255.4,direct,
960,1435968000,261.08,253.37,255.4,32951.08,8502000.62,260.55,direct,
961,1436054400,274.14,257.61,260.55,48445.72,12906220.27,270.14,direct,
962,1436140800,277.48,266.46,270.14,90578.41,14242625.38,269.08,direct,
963,1436227200,271.34,263.21,269.08,41609.36,11104556.73,266.21,direct,
964,1436313600,273.57,263.18,266.21,45290.37,12157995.11,268.64,direct,
965,1436400000,272.31,265.13,268.64,48385.86,13058350.83,269.14,direct,
966,1436486400,297.85,266.91,269.14,117173.84,33254590.34,283.62,direct,
967,1436572800,298.76,282.28,283.62,46487.25,13584989.4,291.97,direct,
968,1436659200,315.88,291.26,291.97,120702.44,36866127.76,310.44,direct,
969,1436745600,310.88,276.85,310.44,146845.71,42741263.66,290.35,direct,
970,1436832000,296.96,285.17,290.35,60619.43,17635928.71,286.96,direct,
971,1436918400,292.92,283.17,286.96,59578.59,17274148.89,283.42,direct,
972,1437004800,290.84,273.28,283.42,121324.43,34155564.7,276.59,direct,
973,1437091200,280.76,271.17,276.59,62121.51,17217352.98,279.62,direct,
974,1437177600,282.53,243.24,279.62,55337.05,15358107.19,274.05,direct,
975,1437264000,277.07,271.85,274.05,30202.22,8322466.0,273.18,direct,
976,1437350400,278.85,271.82,273.18,46596.58,12900609.61,277.68,direct,
977,1437436800,281.05,274.19,277.68,49054.44,13667891.12,275.09,direct,
978,1437523200,277.39,273.12,275.09,41969.04,11596311.21,276.46,direct,
979,1437609600,277.85,274.47,276.46,35661.27,9870635.2,275.52,direct,
980,1437696000,289.81,274.26,275.52,74359.53,21095041.66,288.37,direct,
981,1437782400,291.24,284.67,288.37,41648.34,12024889.58,288.74,direct,
982,1437868800,293.28,286.77,288.74,30991.92,9038050.71,291.77,direct,
983,1437955200,295.79,285.4,291.77,69710.58,20358325.65,293.01,direct,
984,1438041600,296.68,291.67,293.01,49065.8,14466428.05,293.7,direct,
985,1438128000,294.72,286.89,293.7,50673.64,14738216.66,288.37,direct,
986,1438214400,289.89,284.91,288.37,44792.49,12888680.67,287.02,direct,
987,1438300800,288.69,280.77,287.02,49212.01,14019071.24,283.73,direct,
988,1438387200,284.53,276.3,283.73,39426.68,11068826.78,280.47,direct,
989,1438473600,282.5,275.93,280.47,35672.07,9978638.45,281.36,direct,
990,1438560000,285.0,278.94,281.36,45894.1,13006246.28,281.58,direct,
991,1438646400,285.66,279.58,281.58,44841.21,12732203.17,284.3,direct,
992,1438732800,285.45,280.53,284.3,38285.97,10854754.48,281.72,direct,
993,1438819200,281.98,276.46,281.72,33261.93,9319083.23,278.0,direct,
994,1438905600,279.6,274.28,278.0,42811.69,11919665.19,277.89,direct,
995,1438992000,278.92,257.42,277.89,82543.32,22308123.7,258.6,direct,
996,1439078400,266.75,258.56,258.6,57475.12,15154749.09,263.87,direct,
997,1439164800,266.63,260.52,263.87,48569.01,12873441.85,263.3,direct,
998,1439251200,269.9,261.44,263.3,51361.8,13681939.6,269.03,direct,
999,1439337600,271.5,263.66,269.03,56734.31,15232934.05,267.66,direct,
1000,1439424000,268.39,261.28,267.66,56486.75,14962211.79,263.44,direct,
1001,1439510400,267.22,260.21,263.44,52327.95,13899139.99,265.03,direct,
1002,1439596800,266.55,259.38,265.03,38905.99,10303301.22,260.52,direct,
1003,1439683200,261.92,254.57,260.52,69037.08,17880398.95,257.12,direct,
1004,1439769600,259.93,252.87,257.12,47882.96,12378054.89,257.13,direct,
1005,1439856000,257.53,245.74,257.13,94503.04,23896056.77,246.72,direct,
1006,1439942400,247.95,214.29,246.72,245822.71,55514712.14,226.0,direct,
1007,1440028800,238.03,225.54,226.0,90981.27,21225055.42,234.66,direct,
1008,1440115200,236.3,230.48,234.66,57649.08,13485729.48,232.4,direct,
1009,1440201600,235.07,221.04,232.4,74205.5,16976922.67,229.54,direct,
1010,1440288000,232.7,224.27,229.54,48840.79,11204081.47,226.75,direct,
1011,1440374400,228.43,207.82,226.75,196695.2,43008579.43,211.43,direct,
1012,1440460800,226.55,196.26,211.43,190793.65,40651749.53,220.51,direct,
1013,1440547200,230.69,218.79,220.51,92812.47,20986286.41,224.97,direct,
1014,1440633600,228.44,222.0,224.97,60246.06,13631111.36,222.73,direct,
1015,1440720000,234.81,219.6,222.73,90660.85,20751420.42,231.64,direct,
1016,1440806400,233.09,226.35,231.64,43740.08,10072201.21,228.5,direct,
1017,1440892800,232.32,225.44,228.5,39808.01,9118089.39,228.4,direct,
1018,1440979200,231.79,224.2,228.4,54507.28,12521966.49,229.47,direct,
1019,1441065600,231.45,225.76,229.47,66543.6,15206241.05,227.18,direct,
1020,1441152000,230.59,225.57,227.18,58765.75,13443780.85,228.63,direct,
1021,1441238400,229.62,225.36,228.63,54150.19,12337406.44,226.2,direct,
1022,1441324800,231.06,225.75,226.2,61762.93,14174313.31,230.25,direct,
1023,1441411200,235.61,228.29,230.25,48280.18,11253257.52,233.67,direct,
1024,1441497600,243.64,234.74,233.67,66271.08,15939620.21,239.86,direct,
1025,1441584000,242.66,237.49,239.86,57187.93,13744695.27,239.58,direct,
1026,1441670400,246.38,239.23,239.58,76353.97,18605471.98,243.24,direct,
1027,1441756800,244.34,236.49,243.24,69263.89,16636258.68,237.41,direct,
1028,1441843200,240.63,234.31,237.41,60537.22,14447606.84,238.08,direct,
1029,1441929600,241.02,237.38,238.08,45773.98,10992443.1,239.9,direct,
1030,1442016000,240.32,233.32,239.9,43773.9,10407178.6,235.6,direct,
1031,1442102400,236.16,228.28,235.6,51595.8,11983360.26,230.19,direct,
1032,1442188800,232.64,225.96,230.19,61097.39,14070910.12,229.91,direct,
1033,1442275200,242.83,228.03,229.91,49516.04,11425472.46,229.53,direct,
1034,1442361600,230.89,225.05,229.53,51913.1,11866728.14,228.6,direct,
1035,1442448000,235.17,227.95,228.6,56060.73,12975914.38,232.72,direct,
1036,1442534400,234.69,230.58,232.72,53168.52,12397851.98,232.21,direct,
1037,1442620800,233.35,230.21,232.21,34470.84,8004103.62,231.11,direct,
1038,1442707200,232.67,229.93,231.11,33153.05,7676869.88,231.09,direct,
1039,1442793600,231.63,225.0,231.09,53425.18,12180039.21,226.33,direct,
1040,1442880000,233.24,224.07,226.33,71545.59,16390021.59,230.01,direct,
1041,1442966400,232.2,228.5,230.01,43602.2,10064288.46,229.89,direct,
1042,1443052800,235.84,229.57,229.89,72124.09,16797644.6,233.76,direct,
1043,1443139200,237.58,232.7,233.76,61574.99,14510987.84,235.03,direct,
1044,1443225600,235.71,232.74,235.03,40288.81,9449846.08,234.3,direct,
1045,1443312000,234.75,231.84,234.3,36139.39,8429802.53,232.5,direct,
1046,1443398400,240.39,232.37,232.5,64274.87,15282768.65,238.87,direct,
1047,1443484800,240.39,234.8,238.87,57296.63,13637645.5,236.71,direct,
1048,1443571200,237.83,234.39,236.71,50515.18,11946864.9,235.93,direct,
1049,1443657600,238.66,234.7,235.93,52884.47,12534482.83,237.05,direct,
1050,1443744000,238.45,235.14,237.05,47941.6,11378441.69,236.71,direct,
1051,1443830400,239.52,236.07,236.71,43304.67,10338780.01,238.58,direct,
1052,1443916800,277.58,237.51,238.58,31854.49,7618430.27,238.33,direct,
1053,1444003200,240.53,236.41,238.33,61240.52,14631928.87,240.15,direct,
1054,1444089600,247.61,239.36,240.15,78843.88,19242190.45,246.14,direct,
1055,1444176000,247.28,241.65,246.14,62600.8,15363142.53,242.98,direct,
1056,1444262400,244.79,241.57,242.98,44153.62,10762328.45,242.58,direct,
1057,1444348800,244.56,241.34,242.58,40572.8,9897714.74,244.04,direct,
1058,1444435200,245.93,242.89,244.04,38960.98,9547124.76,245.35,direct,
1059,1444521600,248.26,244.47,245.35,41425.58,10232454.52,247.65,direct,
1060,1444608000,248.02,244.65,247.65,40389.34,9961674.07,245.35,direct,
1061,1444694400,251.19,243.11,245.35,74881.9,18553307.06,248.78,direct,
1062,1444780800,255.06,248.28,248.78,69581.72,17511356.73,252.33,direct,
1063,1444867200,256.76,251.17,252.33,60635.46,15465023.84,254.44,direct,
1064,1444953600,267.27,253.93,254.44,95178.55,24886162.93,262.87,direct,
1065,1445040000,275.41,261.74,262.87,113842.13,30715446.42,269.58,direct,
1066,1445126400,272.44,259.53,269.58,52264.98,13921233.73,261.67,direct,
1067,1445212800,265.95,259.89,261.67,58169.97,15352671.06,263.82,direct,
1068,1445299200,272.12,262.7,263.82,75401.79,20200355.34,269.75,direct,
1069,1445385600,272.17,263.54,269.75,59638.03,16006977.1,267.11,direct,
1070,1445472000,278.74,266.8,267.11,93154.36,25481882.58,274.42,direct,
1071,1445558400,279.77,273.17,274.42,69321.79,19221822.38,276.92,direct,
1072,1445644800,283.05,277.01,276.92,60132.74,16875626.47,282.56,direct,
1073,1445731200,295.56,281.75,282.56,113901.26,32946170.24,287.86,direct,
1074,1445817600,287.62,279.62,287.86,73205.79,20794049.79,285.15,direct,
1075,1445904000,298.43,285.09,285.15,105868.3,31003938.2,294.66,direct,
1076,1445990400,307.46,294.02,294.66,116408.66,35117112.66,303.54,direct,
1077,1446076800,318.48,300.16,303.54,138919.55,43194878.81,313.63,direct,
1078,1446163200,334.92,310.82,313.63,156489.02,50796456.31,327.12,direct,
1079,1446249600,333.25,304.6,327.12,105831.92,33762428.44,311.24,direct,
1080,1446336000,324.34,304.72,311.24,73712.79,23427549.6,322.95,direct,
1081,1446422400,365.75,319.75,322.95,223094.73,76864059.45,359.28,direct,
1082,1446508800,416.78,354.58,359.28,421992.87,163481625.82,396.49,direct,
1083,1446595200,492.8,368.62,396.49,517733.91,229673024.39,400.89,direct,
1084,1446681600,447.24,366.08,400.89,302953.09,121763708.16,382.7,direct,
1085,1446768000,396.35,348.84,382.7,255274.81,94921694.02,369.81,direct,
1086,1446854400,391.75,368.98,369.81,103025.55,39495095.0,385.09,direct,
1087,1446940800,389.78,365.49,385.09,94356.82,35907981.64,371.56,direct,
1088,1447027200,385.11,360.17,371.56,125535.36,47074440.94,380.22,direct,
1089,1447113600,381.38,323.21,380.22,210288.65,74896052.37,336.69,direct,
1090,1447200000,341.76,292.38,336.69,263962.67,83078426.53,304.71,direct,
1091,1447286400,346.13,306.07,304.71,164613.86,54120828.19,333.85,direct,
1092,1447372800,341.79,323.91,333.85,97247.84,32480298.94,333.77,direct,
